id, username, created_at, lng, lat, text
1253542537404362752, Riyaneko_21, Fri Apr 24 04:33:25 +0000 2020, 106.719417, -6.266508, Salahkah, kami yang tak mengerti semua kenyataan. Perbedaan menurut kami adalah suatu keindahan, ataukah kalian yan… https://t.co/7Ndpjmk3L0 
1253542537958051842, Milanurfak, Fri Apr 24 04:33:25 +0000 2020, 110.465208, -7.744383, Ini baru hari pertama puasa.  Bener2 harus sabar kuat jangan nangis mila bisa. Oke (?) 
1253542538016772096, desintakesa, Fri Apr 24 04:33:25 +0000 2020, 110.418504, -6.958598, @itstikka @HarjunaGalang @TalkinAndy Beneeeerrrrr :( 
1253542540134936576, guntoero, Fri Apr 24 04:33:25 +0000 2020, 108.794322, -7.161259, umur udah 24tahun , tapi puasa gak pernah bareng istri sedih campur te paruguh heuheuu .. 
1253542540667568128, flrdukolauban, Fri Apr 24 04:33:26 +0000 2020, 124.248404, 7.201479, 📌 
1253542541296717824, Jerichotan_, Fri Apr 24 04:33:26 +0000 2020, 122.299114, 13.872946, @jamilicous Bawasi 
1253542543481946117, it_sseang, Fri Apr 24 04:33:26 +0000 2020, 121.062736, 14.683012, Mamatay ako kakatawa sa ginawa ni jamie depota HAHAHAA 
1253542543423188993, wawa_ashar, Fri Apr 24 04:33:26 +0000 2020, 101.383005, 3.038033, @syueshariff @DeebaDeeb @Izzazhrddin Tak gais.. yang aku nak semua sold out.. so beli ler zaraaa.. 😘 https://t.co/7nraPaVEI9 
1253542544928960512, Peacemi80763550, Fri Apr 24 04:33:27 +0000 2020, 98.358641, 7.851197, เขินด้วยคน​ ดือมากกก​ 😊😊😊 
1253542545360957440, Diana_nabela, Fri Apr 24 04:33:27 +0000 2020, 112.671043, -7.371628, Sego berkat 
1253542545801580548, khusna_15, Fri Apr 24 04:33:27 +0000 2020, 111.988994, -7.966285, Kucingnya kena corona di US habis minggu kmaren tiger 😭😭 
1253542546350895104, ninatuazon_, Fri Apr 24 04:33:27 +0000 2020, 121.062736, 14.683012, ewan ko na https://t.co/SVyUC3UG07 
1253542547571404802, dyyo___, Fri Apr 24 04:33:27 +0000 2020, 107.060521, -6.803508, @tukangbac0t boleh jg tuh sop buah 
1253542547978215424, dayyan_rizqi, Fri Apr 24 04:33:27 +0000 2020, 100.995977, 4.453669, @Hazayiad_7 🤪👶🏻 
1253542548481560576, Penkampar, Fri Apr 24 04:33:27 +0000 2020, 101.202598, 4.647132, #JabatanPenerangan #PeneranganPerak #PeneranganKampar#Covid19#DudukRumah 
1253542550951956482, jubilo_jezel, Fri Apr 24 04:33:28 +0000 2020, 120.340247, 14.858850, Mga biniling pagkain literal pangdiet talaga 😁 
1253542552306806786, montblancxviii, Fri Apr 24 04:33:28 +0000 2020, 112.800231, -7.314341, @apelsygkm Iya ini lagi charge pake leptop 
1253542552419962880, alifhafiz25, Fri Apr 24 04:33:28 +0000 2020, 103.931850, 1.551671, @zimis19 Kene amik masa lagi nih. Haha 
1253542552935923713, ic3d_coffee, Fri Apr 24 04:33:28 +0000 2020, 106.838818, -6.471974, eh jangan deh, tar gue ngantuk pas tarawih krn gula darah spiked-up 😭 
1253542553405632512, masthomcat, Fri Apr 24 04:33:29 +0000 2020, 115.226140, -8.705968, @DlANASAURUS Baru bangun pasti kan lu kebo 
1253542553820880898, aa_gusss, Fri Apr 24 04:33:29 +0000 2020, 112.647156, -7.959109, @aaaahrhf WOY 
1253542554236121088, Nickskein, Fri Apr 24 04:33:29 +0000 2020, 145.774064, -19.160037, @RuPaul call me mother challenge #rupauldragrace #callmemother #dancechallenge #aussieboys #gaucouple #maledancers… https://t.co/l8CPZYsWv0 
1253542555611828230, bLeindis_marvz, Fri Apr 24 04:33:29 +0000 2020, 123.019330, 10.421660, @KeaxanV YASSS. The cutest cuzen hahaha 😍❤️ 
1253542555712544771, littleegiant, Fri Apr 24 04:33:29 +0000 2020, 112.608575, -7.989709, @Fafiisss kate menghina ngko ae mas lek wes allahumma laka sumtu 
1253542555913981952, IrfanIsmail93, Fri Apr 24 04:33:29 +0000 2020, 103.751200, 1.469100, Selamat berpuasa dari adik aisy, adik aisy tak puasa sbb kecik lg 😛😛 @ Johor Bahru https://t.co/fcReQJEDbR 
1253542555205152768, SKlungkung, Fri Apr 24 04:33:29 +0000 2020, 115.406184, -8.524973, Kanit Turjawali Sat. Sabhara Polres Klungkung Iptu I Ketut Merta bersama anggota Patroli di seputaran Pantai Watu K… https://t.co/KPfu5dFWgE 
1253542555574136832, DediMunawar2, Fri Apr 24 04:33:29 +0000 2020, 95.942575, 5.375675, #ssdm_polri #tribrata#PolisiIndonesia #birosdmpoldaaceh #poldaaceh#rekrutmen_polri #polisihumanis… https://t.co/YICXdA9myh 
1253542556110958594, nathan_towtow, Fri Apr 24 04:33:29 +0000 2020, 124.003903, 13.022508, Lovelove❤️❤️❤️ 
1253542556832432128, pagalanxkyle, Fri Apr 24 04:33:29 +0000 2020, 124.840371, 10.717272, SANA ALLLLLL!!!! 
1253542556765261824, arrylgardon_7, Fri Apr 24 04:33:29 +0000 2020, 124.051722, 12.598930, mahinang nilalang 🤣 https://t.co/96HG5fNXSE 
1253542557600018434, BustomiEshal, Fri Apr 24 04:33:30 +0000 2020, 112.717409, -7.277097, Aku bukan santriTak layak jika aku di sebut seorang santri, karena aku belum bisa menunjukkan karakter seorang san… https://t.co/SzVVgkzstz 
1253542560204636160, asdjgjkzxf, Fri Apr 24 04:33:30 +0000 2020, 120.936363, 13.888924, header &amp; icon 💗 
1253542561249062919, flrkjumalon, Fri Apr 24 04:33:30 +0000 2020, 125.443262, 7.317583, BAAAAAABBB 🥰🥰 
1253542562364719104, intanjusuff, Fri Apr 24 04:33:31 +0000 2020, 107.544962, -6.906856, @yogigumgum Artinya sama saya saya juga cuma beda penempatannya aja... “saya” nya sebagai apaKalau you itu 너 atau 네가 
1253542564122120192, alyannaf_, Fri Apr 24 04:33:31 +0000 2020, 122.946224, 14.112065, dae na ako makakasiring laguna hayy 
1253542565447495680, mayzyko, Fri Apr 24 04:33:31 +0000 2020, 100.628344, 13.725414, @emmy_w @FORYOO879 โอ้ยยย หล่อทะลุแมส คือต้องตั้งสติแค่ไหนเนี้ยยยย 
1253542565640499200, VersaTopQc, Fri Apr 24 04:33:32 +0000 2020, 121.062736, 14.683012, @temightycaptain @Cutie_Virgil Ikaw lang naman nilalandi ko noon kaso ayaw mo eh 
1253542565854408704, yunique_p, Fri Apr 24 04:33:32 +0000 2020, 100.608170, 13.701322, เมื่อกี๊โทรหาลูกค้า ใช้เสียงรอสายเพลงชาร์ลี แล้วผ่านไปท่อนนึงลูกค้ายังไม่รับสาย ด้วยความเป็น Puthinator เก่า หายใจเ… https://t.co/X6AtA6fFmj 
1253542567544680448, reviii_nay, Fri Apr 24 04:33:32 +0000 2020, 107.168966, -7.231022, @blueisskies Fb hehe 
1253542569264308224, nomnloey, Fri Apr 24 04:33:32 +0000 2020, 120.138632, -4.481001, @chruncheezy Kamu dimana? 
1253542569574686720, NeylaVaris, Fri Apr 24 04:33:32 +0000 2020, 111.541565, -7.838177, @TMahardikaP Itu maksudnya bikin nasi goreng toping Ceres ?? 
1253542570719764481, mayanncebusana, Fri Apr 24 04:33:33 +0000 2020, 121.161046, 14.554666, Sa lahat ng pinagsasabe mo isang sorry mo lang marupok ulit ako 
1253542570719719424, TriHariyadi_666, Fri Apr 24 04:33:33 +0000 2020, 111.230689, -7.510903, Yen poso ngeneki howone pengen ngombe sprite, seger iki diombe pas awan😂 https://t.co/t5hYrgDnzZ 
1253542572137410560, hypefatpanda, Fri Apr 24 04:33:33 +0000 2020, 110.384872, -6.978917, @i8pizzaaaa Emang pantec janinnya 
1253542572896616454, SilviAriska14, Fri Apr 24 04:33:33 +0000 2020, 114.438069, -8.624777, Ya gimana ya, diemin aja udah 😂 
1253542573215342592, J_CNX01, Fri Apr 24 04:33:33 +0000 2020, 98.881623, 18.609021, 5555555555 
1253542574347837440, gorgyjoe, Fri Apr 24 04:33:34 +0000 2020, 125.776953, 8.808107, oh my lordddd, thankyouuu!!! 
1253542576293961731, VMaulidany8, Fri Apr 24 04:33:34 +0000 2020, 106.926007, -6.377322, @kenskenni Eh sori bgt njah... Eh ken... 
1253542577279627270, flavour_wheel, Fri Apr 24 04:33:34 +0000 2020, 100.628344, 13.725414, 🥰 
1253542578311426050, sherven_naash27, Fri Apr 24 04:33:35 +0000 2020, 101.552669, 3.051220, Give me 10million USD ... fuck YEAH I'M GOING 
1253542578626027520, doddammiee, Fri Apr 24 04:33:35 +0000 2020, 106.910523, -6.159102, Tapi iya masa gw kalo liat hyunjin, dia vibes nya seojun gituu 
1253542579133542400, rennydesavi, Fri Apr 24 04:33:35 +0000 2020, 118.029809, -2.550365, @Dapi__ @emshenny Haduuh biyung! Bikin ngidam! Ora iso tekan Jakarta ta? 
1253542579464892416, akmaleee_, Fri Apr 24 04:33:35 +0000 2020, 107.622668, -6.934168, @ilyasM15 kaluar ngke bareng jeung kembang tahu 
1253542580177924096, galang_iramani, Fri Apr 24 04:33:35 +0000 2020, 123.419819, -2.470479, Ke Satpol 
1253542581658501122, ShielaManzn, Fri Apr 24 04:33:35 +0000 2020, 121.062736, 14.683012, @fmpotenciano Mga boys nag ml pa ung iba wala pang gawa 
1253542582249861120, mavseeh, Fri Apr 24 04:33:35 +0000 2020, 120.983987, 14.591456, @kzzhkryll i can sense it 
1253542583965331456, alamsetiabudi, Fri Apr 24 04:33:36 +0000 2020, 115.256130, -8.517018, @baykei Gaada kerjaan coy wkwk 
1253542583986315265, reyhanfg, Fri Apr 24 04:33:36 +0000 2020, 106.600612, -6.243781, @ditya15pratama @bryandff @botmeong @rohelineee @Bobogoodboy @adityayusfahf @BudhiLaksana7 Subjek+predikat+objek+anjayy 
1253542584997122054, urKristineG, Fri Apr 24 04:33:36 +0000 2020, 120.968701, 14.313529, don’t touch me,, productive ako today 🤪 HAHAHAHA 
1253542585173344257, IqbalMU27, Fri Apr 24 04:33:36 +0000 2020, 101.476010, -2.048621, Flitto untuk segala macam terjemahan! Dari terjemahan AI hingga terjemahan pro dengan komisi rendah! #Flitto https://t.co/128kemKyNB 
1253542585869557761, shppn39, Fri Apr 24 04:33:36 +0000 2020, 100.530075, 13.998613, เหมือนจะป่วยเหรอวะ 
1253542585924071427, dyyo___, Fri Apr 24 04:33:36 +0000 2020, 107.060521, -6.803508, @yogasn7 yu bisa yu goy hahaa 
1253542586024751104, iamelainnemay18, Fri Apr 24 04:33:36 +0000 2020, 121.320718, 14.056016, okay bitin yung 365days hahaha. Part II pleaseee 
1253542587908030464, eronkleyr, Fri Apr 24 04:33:37 +0000 2020, 120.815769, 14.824526, @triciariveraa love you temyang!!! 
1253542588159680512, rolexcoasteride, Fri Apr 24 04:33:37 +0000 2020, 123.000131, 10.652827, Baw ang magulang ko ya daw di uso ang quarantine. HAHHAHAHA. Managyo pa ya inugbakal pinta para sa balay. Hooy, wal… https://t.co/1a3wxlM0a2 
1253542588696547329, SamsonHuang4, Fri Apr 24 04:33:37 +0000 2020, 114.158000, 22.282600, .疫..Hong KongMarch, 2020.#reportage #spicollective #mask #紀實 #紀實攝影 #coronavirus #香港加油 #香港 #photojournalist… https://t.co/ddN5Oe3suq 
1253542589061455872, potdelarosaaa_, Fri Apr 24 04:33:37 +0000 2020, 121.767468, 17.599868, May naghahanap po ba jan ng apartment? Dm me hehe 
1253542589254361089, badongthefourth, Fri Apr 24 04:33:37 +0000 2020, 124.628501, 8.376078, W A  N A K O Y  L I N G A W  .  D A W B E ? 
1253542589636083712, Diana_nabela, Fri Apr 24 04:33:37 +0000 2020, 112.671043, -7.371628, Hari pertama puasa dibulan Ramadhan 
1253542589992558592, NSNH365, Fri Apr 24 04:33:37 +0000 2020, 100.680087, 13.716193, แต่พ่อจะเลี้ยงเค้บซีๆๆๆๆ 
1253542590026153984, whatsupming, Fri Apr 24 04:33:37 +0000 2020, 123.846722, 10.374833, WHAAAAT HAHAHHAHAHA 
1253542592572092417, integrallipat, Fri Apr 24 04:33:38 +0000 2020, 108.191476, -7.390300, BODY SHAMMING ANJ WKWKW 
1253542592890802177, Kerryonly1, Fri Apr 24 04:33:38 +0000 2020, 100.390039, 13.931493, @Mewty_Bear รุปเก่า เล่าใหม่ https://t.co/WShBGINJKT 
1253542594946248709, masborrr, Fri Apr 24 04:33:38 +0000 2020, 110.681331, -6.626046, @sofwan_sy Kali aja minat gan bisa japri gapake nikol https://t.co/aAO5qtjxxr 
1253542595436806145, RICHkiajuni, Fri Apr 24 04:33:39 +0000 2020, 108.753809, -7.258546, @Bintu_Abdillahh Hmmm... nice! Jazaakumullaahu khairan 
1253542595558428673, edlovewithyou, Fri Apr 24 04:33:39 +0000 2020, 121.082345, 14.583306, @iamecka @bhone08 
1253542597856907264, itzyaboyallen, Fri Apr 24 04:33:39 +0000 2020, 121.018687, 13.812213, Semi kalbo this summer!! 
1253542598360231937, tanitasaras, Fri Apr 24 04:33:39 +0000 2020, 110.754518, -7.555838, 😭😭😭 jahaaaattt 
1253542598699913216, 4thE81, Fri Apr 24 04:33:39 +0000 2020, 120.983987, 14.591456, @DeckCabet Hahaha potaahhh 😂😂😂 
1253542600071495682, IrfanEterna, Fri Apr 24 04:33:40 +0000 2020, 101.552669, 3.051220, @zlfdzl_ Ko nk gedik antara lelaki ke 🤣🤣🤣 
1253542600260251648, Leader407God, Fri Apr 24 04:33:40 +0000 2020, 100.390039, 13.931493, อยุ่บ้านจนเบื่อแล้ว 
1253542600537026561, DediMunawar2, Fri Apr 24 04:33:40 +0000 2020, 95.942575, 5.375675, #ssdm_polri #tribrata#PolisiIndonesia #birosdmpoldaaceh #poldaaceh#rekrutmen_polri #polisihumanis… https://t.co/lijU3gFsHE 
1253542600771960833, PolsekBantarsa2, Fri Apr 24 04:33:40 +0000 2020, 108.904987, -7.596442, Kapolsek Bantarsari bersama Forkompinca kecamatan Bantarsari menghadiri musyawarah di kantor Desa Bulaksari. Hasil… https://t.co/qYRxQRwx4f 
1253542601342492672, ianlow32, Fri Apr 24 04:33:40 +0000 2020, 103.848728, 1.358625, Porkball Congee - A comfort food made with a heartwarming simplicity.When we have to be home all the time, it’s t… https://t.co/swqtKNaEzg 
1253542601770233857, thic_gf, Fri Apr 24 04:33:40 +0000 2020, 104.137242, 35.808031, なんやねん今更消えろ 
1253542602340589568, binsent01, Fri Apr 24 04:33:40 +0000 2020, 118.780801, 9.908660, Hoy bakit bawal below 21 years old lumabas? paano ako maghahanap ng trabaho!!!! 
1253542602495807488, nicawesome_, Fri Apr 24 04:33:40 +0000 2020, 120.899548, 14.329444, naol sw33t 
1253542603024289793, fazrulazril, Fri Apr 24 04:33:40 +0000 2020, 103.141190, 5.329645, @_ahmdhafizzudin @twtFM_MY @FCTerengganu Ouhhh baik. 
1253542603469074434, saytan132524, Fri Apr 24 04:33:41 +0000 2020, 101.667258, 12.804215, @KQhYfYv8bC5Jm0N @2GnkA67t5ZlN3sI ไปใหนหรา.. 
1253542603976404993, mingyuheheh, Fri Apr 24 04:33:41 +0000 2020, 112.182331, -7.768192, Gaboleh misuh misuh hayooo hmm 
1253542604408410112, rizzkystwn, Fri Apr 24 04:33:41 +0000 2020, 110.504521, -7.771340, Seko wetan 
1253542604672659457, joyjumpp, Fri Apr 24 04:33:41 +0000 2020, 100.585711, 13.733137, อยากได้เงินคืนค่า netflix แล้วงี้เมื่อไรจะดูได้อะทำไมจะต้องมาแหก vpn แล้วดูโฆษณาเพื่อได้ดูด้วย 
1253542604823621633, ppamy_army, Fri Apr 24 04:33:41 +0000 2020, 103.860051, 18.205208, @pursdesepr ຖວາຍນົມກ້ວຍເລີຍຍ 
1253542605154967552, _DangerousAngel, Fri Apr 24 04:33:41 +0000 2020, 121.062736, 14.683012, Sige agawin niyo na yung crush ko hindi na ako makikisali sa inyo basta huwag na huwag niyo aagawin sakin yung asaw… https://t.co/gmaN0n8t45 
1253542606799171590, dlsrys02, Fri Apr 24 04:33:41 +0000 2020, 120.983987, 14.591456, @mrshljade https://t.co/hTZbFyqGUZ 
1253542607738699782, jesuisrosae, Fri Apr 24 04:33:42 +0000 2020, 110.227796, -7.912645, @arsantip_ @FiersaBesari selalu menginginkan teh wkwk 
1253542608653004800, irwan_sho, Fri Apr 24 04:33:42 +0000 2020, 107.596834, -7.068087, Marhaban ya Ramadhan, Selamat Menunaikan Shaum Ramadhan 1441 H. #ramadhanmubarak #ramadhanathome https://t.co/j8tJykWT5S 
1253542609219227648, EncrgzClyde, Fri Apr 24 04:33:42 +0000 2020, 121.082345, 14.583306, Hindi kaya sardinas at kape talaga ang gamot sa covid19? 
1253542609223471105, IainAgcaoili, Fri Apr 24 04:33:42 +0000 2020, 121.124227, 14.606718, Wtf? WAGAHAHAHAH mas batak pa sa bato ah 😂 
1253542609240256512, xingkeeth, Fri Apr 24 04:33:42 +0000 2020, 120.999886, 14.537529, Palabok. Tara! #tanghalian @ Pasay,manila https://t.co/IoRiCccWwZ 
1253542609265364997, shrcmdngn, Fri Apr 24 04:33:42 +0000 2020, 114.711789, 4.524472, I just like how he got jealous.Ranting what he feels abt the other night. And no excuses daw, Even how far I am,… https://t.co/pFzGlOVgTl 
1253542610662121474, errafarhanaa, Fri Apr 24 04:33:42 +0000 2020, 101.552669, 3.051220, @bahiyahjazlan Hi sis boleh :) tapi minimum 5 orders 
1253542610704011265, AMaleechan, Fri Apr 24 04:33:42 +0000 2020, 99.947015, 8.425151, @extra_07 😁😁 
1253542609768771584, addryalsiddiq, Fri Apr 24 04:33:42 +0000 2020, 101.578495, 3.156512, Lengkap satu set #teamnike https://t.co/lgVrJtFcFs 
1253542611295469569, bobby_nacario, Fri Apr 24 04:33:42 +0000 2020, 123.421118, 13.440839, na stress ako ng very light. 
1253542611589054465, syzwnshd, Fri Apr 24 04:33:42 +0000 2020, 101.686968, 3.138874, u scared lor 
1253542612977348609, dayang_fazal, Fri Apr 24 04:33:43 +0000 2020, 116.013465, 5.588361, Hahahahahah tu pun maybe bawah darjah 4 sebab kdg budak2 skg darjah 4 pun ada yg baligh dh.. 🤭 
1253542614214643712, oppaoppaan, Fri Apr 24 04:33:43 +0000 2020, 110.345154, -7.736615, @ilham_ms_ @Rhmnvt Kalian cukup pantau twitter aku untuk tahu kesibukan sehari2 ku sebulan terakhir ini 
1253542614831255552, alidumalasco, Fri Apr 24 04:33:43 +0000 2020, 120.960645, 14.676312, 🤗🤗🤗 
1253542616232165376, vicerylle4ever, Fri Apr 24 04:33:44 +0000 2020, 120.962806, 13.883388, mameeeh opening!! 
1253542616815169536, paolienmarie_, Fri Apr 24 04:33:44 +0000 2020, 120.770260, 14.901152, gusto ko na manuod, epal naman tong mga gawain. 
1253542617612083201, Dgb_Putri, Fri Apr 24 04:33:44 +0000 2020, 111.004491, -7.835109, @mamengompol Ra kenal. Ra folo aku o 
1253542618459369472, sudhansunayak27, Fri Apr 24 04:33:44 +0000 2020, 91.559758, 26.259671, @arvindpadhee @ushapadhee1996 Happy marriage anniversary to both of you Ma’am and Sir 💐💐 
1253542618409119745, dwh840864583, Fri Apr 24 04:33:44 +0000 2020, 113.419725, 22.869936, "Coronavirus: Philippines in need of nurses as cases spike" #Coronavirus https://t.co/88cGQvhUMX 
1253542618862100480, roy62473460, Fri Apr 24 04:33:44 +0000 2020, 110.408789, -7.767696, @ganipsasongko Asuuu lagi we Poso su, kui wae ra jemen nek Poso mu tekan 
1253542619109441539, cizburga, Fri Apr 24 04:33:44 +0000 2020, 116.106867, -8.581813, I mean,, i need something just like this~ https://t.co/1Dj84ASISf 
1253542619897925633, Mark_Lingafelt, Fri Apr 24 04:33:44 +0000 2020, 100.880834, 12.927496, @overtime @mixeduppasha That look he gives her at 0.09 Seconds... LMAO. #gonnabeadomestic 
1253542621600866305, ReneRabaja, Fri Apr 24 04:33:45 +0000 2020, 120.050612, 16.084079, @ASAPOFFICIAL Happy birthday Sir! 
1253542621810581506, ivanasprerr, Fri Apr 24 04:33:45 +0000 2020, 121.224916, 14.562762, jwu 
1253542623102431232, mfathulislam, Fri Apr 24 04:33:45 +0000 2020, 113.811078, 3.946493, @FareedaSZ 👀 
1253542623739998213, k0ikingd0m, Fri Apr 24 04:33:45 +0000 2020, 121.062736, 14.683012, 7487 1596 2345 #pokemongo #trainercodeLet 's be friends! :D 
1253542624419393537, Helloopandaaa, Fri Apr 24 04:33:46 +0000 2020, 103.814171, -3.625608, @suka_nii_mam Yauda kita mutualan aja kalo gituu mwehe 
1253542624666894337, NANDLALMAURYA, Fri Apr 24 04:33:46 +0000 2020, 82.584181, 19.938705, क्या किसी का असली नाम लेना गुनाह है? अगर हाँ तो जब योगी जी को अजय बिष्ट कहकर संबोधित किया जा रहा था तब कहाँ थे? और… https://t.co/pSA3Xra0GM 
1253542625874870274, jackrangga10, Fri Apr 24 04:33:46 +0000 2020, 110.458088, -7.047778, @idnefe_ @magicsugarr Sholat Jumat cuk 
1253542625543503874, mamat_zura, Fri Apr 24 04:33:46 +0000 2020, 100.217700, 5.335962, Hijau nampak menawan. Lagi indah kalau turun berat badan.Amalkan bersama jus herba untuk kesan lebih mempersona.… https://t.co/R6mg1FqMGJ 
1253542626780839936, prtwns, Fri Apr 24 04:33:46 +0000 2020, 110.416787, -7.621937, Mb nya luccuuu 😂 
1253542627158290432, francineeemeyy, Fri Apr 24 04:33:46 +0000 2020, 123.846722, 10.374833, jwu, good af HAHAHAHAHAH 
1253542628089454592, cheeleleng, Fri Apr 24 04:33:46 +0000 2020, 120.983987, 14.591456, @Mitch_Colinares ikaw kaya ibagsak ko huh??? u want??? 
1253542628240453632, AmmieTwoPeeMz, Fri Apr 24 04:33:46 +0000 2020, 100.612125, 13.819337, @sunshinepeachyj เปิดก่อนนน เปิดของตัวเองก่อน แล้วค่อยแวะตลาดมืดใหม่ //ขอให้ไม่นกคับ! 
1253542629679050752, kang_park_kir, Fri Apr 24 04:33:47 +0000 2020, 112.165118, -8.101634, @MENANG04 Sangat feeling good.. 
1253542629851070464, shahidasaidii, Fri Apr 24 04:33:47 +0000 2020, 101.578495, 3.156512, @afiqahzukri Yg ni la husband dok risau. Semalam parking keta terus cakap "ok motor ada, fuhh" Haha. Tapi takleh hi… https://t.co/dkOCI5iAgP 
1253542629993660418, nomnloey, Fri Apr 24 04:33:47 +0000 2020, 120.138632, -4.481001, maap aku jbjb sksd 
1253542630102876160, bagonk4nrs, Fri Apr 24 04:33:47 +0000 2020, 107.004623, -6.283817, Karyawan sudah mempercayai perusahaan.. Tetapi perusahaan mengkhianati karyawan... Karena di ancam pihak lain...… https://t.co/ICOX6SwAN9 
1253542632757907463, ichafredie, Fri Apr 24 04:33:48 +0000 2020, 110.445594, -7.711567, @chintaimbran bau masakan begitu menyiksa 😭 
1253542635282685954, idnefe_, Fri Apr 24 04:33:48 +0000 2020, 100.347445, 1.286005, @lalalalisa_sa Gamau lagi puasa. 
1253542636859715586, RavenAshleyyyyy, Fri Apr 24 04:33:48 +0000 2020, 120.851002, 14.114627, Ako'y kinikilig sa mga nagsesend saken ng video na may nagalaw galaw na lyrics pisti HAHAHAHAHA 
1253542637082013696, heruanggaSS, Fri Apr 24 04:33:49 +0000 2020, 106.108873, -2.302570, Ayat allah mah bagus Semua . Dan cantik kaaamuu 🤪 
1253542637501419520, AgengJaya_, Fri Apr 24 04:33:49 +0000 2020, 110.227796, -7.912645, @winandityaID Koei ngopo mun ngadimun! 
1253542636843159552, Dheaivanndd26, Fri Apr 24 04:33:48 +0000 2020, 114.259179, -8.380642, Bismillaah @ShopeeID #ShopeeTanamTHR10M https://t.co/HgbmhQuwjv 
1253542639242113024, Daniel_Cezar19, Fri Apr 24 04:33:49 +0000 2020, 120.574430, 18.043085, Magandang Tanghali ⛅️ 
1253542640252940288, osea_erica, Fri Apr 24 04:33:49 +0000 2020, 121.039261, 14.584755, @fhayerytale ang di daw nasabi kanina sa tv na lugar under general EC. di na nabanggit QP e. 
1253542641691590657, nizarfzn, Fri Apr 24 04:33:50 +0000 2020, 108.511607, -7.379406, @fldzt Happy Birthday FildPanjang umur sehat selalu 🙏 
1253542642945683458, JeremyJoeNava, Fri Apr 24 04:33:50 +0000 2020, 121.273676, 16.571145, louder, louder!! 
1253542643528634371, selebwasapp, Fri Apr 24 04:33:50 +0000 2020, 122.060168, -9.535486, @chandrf__ Udah abis lauknya 🤣 
1253542647160926216, natthika3381, Fri Apr 24 04:33:51 +0000 2020, 100.628344, 13.725414, @LGBT696969 555ผี 
1253542648100450305, septi_anggra02, Fri Apr 24 04:33:51 +0000 2020, 105.559727, -5.535812, @Lugasdrsandy @RikiNugroho15 @NurHusadaKurnia Riki tu yg ngajak2 wkwk 
1253542648557662208, kristeldevillaa, Fri Apr 24 04:33:51 +0000 2020, 120.962806, 13.883388, liligo nako pagkabangon ko dito sa kama hehi 
1253542648826085376, eurosian2k, Fri Apr 24 04:33:51 +0000 2020, 115.162057, -8.725478, Kudue kon melu iki @tresnareswari! 
1253542648897351680, yudhistirahat, Fri Apr 24 04:33:51 +0000 2020, 107.140068, -6.370803, @thtgdw https://t.co/ICVYEYH3uS 
1253542648540835840, polsek_senggigi, Fri Apr 24 04:33:51 +0000 2020, 116.044647, -8.585892, Mengantisipasi terjadinya gangguan kamtibmas di bulan suci Ramadhan dengan meningkatkan patroli dialogis ke lokasi… https://t.co/0jfDIwoPIJ 
1253542650403119104, syanisya99, Fri Apr 24 04:33:52 +0000 2020, 110.782992, -6.716342, @subtanyarl playing victim 
1253542651766300674, katydents, Fri Apr 24 04:33:52 +0000 2020, 101.705305, 3.148531, i cannot even sleep these past few days and you are there sleeping alright and ur lust with other girls even tho u… https://t.co/Lbj76IgU6m 
1253542652378832897, shineyopo, Fri Apr 24 04:33:52 +0000 2020, 98.968911, 18.791720, ช่วงนี้เริ่มมาบ้าสีฟ้าเพิ่มอีกสีนึง และมันเป็นสีที่ไม่ถูกโฉลก 
1253542653255233536, floritagendu94, Fri Apr 24 04:33:52 +0000 2020, 100.275547, 5.413678, Gara lupa password email, sya guna acc satu lagi. 
1253542653225873408, AphrodityKath, Fri Apr 24 04:33:52 +0000 2020, 120.969502, 14.430456, haluhhhhh🤧 
1253542653544689664, Febymiratrisna_, Fri Apr 24 04:33:52 +0000 2020, 103.225773, -3.923138, Wkwkw same energy🤣 
1253542655486615561, mrahcytta, Fri Apr 24 04:33:53 +0000 2020, 121.031141, 14.710894, @carillonlady Same routine Dot. 2 days productive - 2 days slack off, then repeat. 
1253542656216461318, FatiulBiraj, Fri Apr 24 04:33:53 +0000 2020, 92.841305, 24.758217, @DrAlshoreka Ramadan Mubarak to u too from India 
1253542656833056768, xxdddnni, Fri Apr 24 04:33:53 +0000 2020, 103.988868, 1.371257, @KHON_NUAD_MAW ฉันจะคลั่งรักอย่างระมัดระวังค่ะ 
1253542657076260865, csoktav, Fri Apr 24 04:33:53 +0000 2020, 104.013525, 1.130588, Sukur ga barbar😌 
1253542657655095296, Barka17543657, Fri Apr 24 04:33:53 +0000 2020, 137.780422, -4.772893, @SalminaWanaku Sip yeeaa 
1253542657856438273, kristeldevillaa, Fri Apr 24 04:33:53 +0000 2020, 120.962806, 13.883388, maya na lang ako kakain, nakakatamad ih 
1253542658208755716, montblancxviii, Fri Apr 24 04:33:54 +0000 2020, 112.800231, -7.314341, @raauwi Percayalah, mukaku breakout banget ga kaya di foto :( 
1253542659240554499, soenansilalahi, Fri Apr 24 04:33:54 +0000 2020, 106.761782, -6.392895, Bangsat Anjing Guru Yang Ngisi Otak Loe Sampe Digituin.... 
1253542661224452097, littleegiant, Fri Apr 24 04:33:54 +0000 2020, 112.608575, -7.989709, @Fafiisss aku pgn maido tapi ngko ae wes mas mari allahummalaksumtu 
